country_or_area,year,commodity,flow,trade_usd
Netherlands,2012,Milk not concentrated nor sweetened < 1% fat,Export,14609744
Netherlands,2012,Milk not concentrated nor sweetened 1-6% fat,Import,269544385
Netherlands,2012,Milk not concentrated nor sweetened 1-6% fat,Export,252746867
Netherlands,2012,Milk and cream not concentrated nor sweetened < 6% fa,Import,111944095
Netherlands,2012,Milk and cream not concentrated nor sweetened < 6% fa,Export,292611057
Netherlands,2012,Milk powder < 1.5% fat,Import,324236307
Netherlands,2012,Milk powder < 1.5% fat,Export,303079780
Netherlands,2012,Milk and cream powder unsweetened < 1.5% fat,Import,118296361
Netherlands,2012,Milk and cream powder unsweetened < 1.5% fat,Export,651417066
Netherlands,2012,Milk and cream powder sweetened < 1.5% fat,Import,43283600
Netherlands,2012,Milk and cream powder sweetened < 1.5% fat,Export,33741546
Netherlands,2012,"Milk and cream unsweetened, concentrated",Import,138262474
Netherlands,2012,"Milk and cream unsweetened, concentrated",Export,450384594
Netherlands,2012,Yogurt,Import,111865832
Netherlands,2012,Yogurt,Export,18461370
Netherlands,2012,"Buttermilk, curdled milk, cream, kephir, etc.",Import,137788863
Netherlands,2012,"Buttermilk, curdled milk, cream, kephir, etc.",Export,116839609
Netherlands,2012,Whey,Import,677435670
Netherlands,2012,Whey,Export,377933603
Netherlands,2012,Natural milk products nes,Import,19067550
Netherlands,2012,Natural milk products nes,Export,100593487
Netherlands,2012,Butter and other fats and oils derived from milk,Import,386733786
Netherlands,2012,Butter and other fats and oils derived from milk,Export,943761370
Netherlands,2012,"Cheese, grated or powdered, of all kinds",Import,143086019
Netherlands,2012,"Cheese, grated or powdered, of all kinds",Export,372107818
Netherlands,2012,"Cheese processed, not grated or powdered",Import,48000807
Netherlands,2012,"Cheese processed, not grated or powdered",Export,50835053
Netherlands,2012,"Cheese, blue-veined",Import,43424913
Netherlands,2012,"Cheese, blue-veined",Export,10246150
Netherlands,2012,"Cheese except fresh, grated, processed or blue-veined",Import,719621571
Netherlands,2012,"Cheese except fresh, grated, processed or blue-veined",Export,3240806509
Netherlands,2012,Egg yolks dried,Import,7088651
Netherlands,2012,Egg yolks dried,Export,16574368
Netherlands,2012,Egg yolks except dried,Import,11223565
Netherlands,2012,Egg yolks except dried,Export,96522933
Netherlands,2012,"Eggs, bird, not in shell, dried",Import,8386729
Netherlands,2012,"Eggs, bird, not in shell, dried",Export,33524518
Netherlands,2012,"Eggs, bird, not in shell not dried",Import,29743225
Netherlands,2012,"Eggs, bird, not in shell not dried",Export,208395525
Netherlands,2011,Milk not concentrated nor sweetened < 1% fat,Import,88901298
Netherlands,2011,Milk not concentrated nor sweetened < 1% fat,Export,12105951
Netherlands,2011,Milk not concentrated nor sweetened 1-6% fat,Import,318913194
Netherlands,2011,Milk not concentrated nor sweetened 1-6% fat,Export,345852237
Netherlands,2011,Milk and cream not concentrated nor sweetened < 6% fa,Import,167450029
Netherlands,2011,Milk and cream not concentrated nor sweetened < 6% fa,Export,450490111
Netherlands,2011,Milk powder < 1.5% fat,Import,412032111
Netherlands,2011,Milk powder < 1.5% fat,Export,421644885
Netherlands,2011,Milk and cream powder unsweetened < 1.5% fat,Import,191958665
Netherlands,2011,Milk and cream powder unsweetened < 1.5% fat,Export,755281015
Netherlands,2011,Milk and cream powder sweetened < 1.5% fat,Import,17872108
Netherlands,2011,Milk and cream powder sweetened < 1.5% fat,Export,9838585
Netherlands,2011,"Milk and cream unsweetened, concentrated",Import,136418461
Netherlands,2011,"Milk and cream unsweetened, concentrated",Export,414822476
Netherlands,2011,Yogurt,Import,113815346
Netherlands,2011,Yogurt,Export,31135264
Netherlands,2011,"Buttermilk, curdled milk, cream, kephir, etc.",Import,140610376
Netherlands,2011,"Buttermilk, curdled milk, cream, kephir, etc.",Export,110476966
Netherlands,2011,Whey,Import,710803153
Netherlands,2011,Whey,Export,334245398
Netherlands,2011,Natural milk products nes,Import,34226893
Netherlands,2011,Natural milk products nes,Export,132870152
Netherlands,2011,Butter and other fats and oils derived from milk,Import,335831842
Netherlands,2011,Butter and other fats and oils derived from milk,Export,1107951443
Netherlands,2011,"Cheese, grated or powdered, of all kinds",Import,133351324
Netherlands,2011,"Cheese, grated or powdered, of all kinds",Export,385829510
Netherlands,2011,"Cheese processed, not grated or powdered",Import,49137794
Netherlands,2011,"Cheese processed, not grated or powdered",Export,51106417
Netherlands,2011,"Cheese, blue-veined",Import,33945537
Netherlands,2011,"Cheese, blue-veined",Export,11844165
Netherlands,2011,"Cheese except fresh, grated, processed or blue-veined",Import,785954405
Netherlands,2011,"Cheese except fresh, grated, processed or blue-veined",Export,3448153453
Netherlands,2011,Egg yolks dried,Import,7133349
Netherlands,2011,Egg yolks dried,Export,13934536
Netherlands,2011,Egg yolks except dried,Import,12307008
Netherlands,2011,Egg yolks except dried,Export,86720373
Netherlands,2011,"Eggs, bird, not in shell, dried",Import,6783326
Netherlands,2011,"Eggs, bird, not in shell, dried",Export,28688963
Netherlands,2011,"Eggs, bird, not in shell not dried",Import,12847503
Netherlands,2011,"Eggs, bird, not in shell not dried",Export,175603458
New Zealand,2016,Milk not concentrated nor sweetened < 1% fat,Import,363065
New Zealand,2016,Milk not concentrated nor sweetened < 1% fat,Export,6261684
New Zealand,2016,Milk not concentrated nor sweetened 1-6% fat,Import,1002138
New Zealand,2016,Milk not concentrated nor sweetened 1-6% fat,Export,118017297
New Zealand,2016,Milk and cream not concentrated nor sweetened < 6% fa,Import,3004197
New Zealand,2016,Milk and cream not concentrated nor sweetened < 6% fa,Export,168972059
New Zealand,2016,Milk powder < 1.5% fat,Import,6367224
New Zealand,2016,Milk powder < 1.5% fat,Export,878758859
New Zealand,2016,Milk and cream powder unsweetened < 1.5% fat,Import,15146758
New Zealand,2016,Milk and cream powder unsweetened < 1.5% fat,Export,3171250047
New Zealand,2016,Milk and cream powder sweetened < 1.5% fat,Import,1205396
New Zealand,2016,Milk and cream powder sweetened < 1.5% fat,Export,19810659
New Zealand,2016,"Milk and cream unsweetened, concentrated",Import,315839
New Zealand,2016,"Milk and cream unsweetened, concentrated",Export,106649
New Zealand,2016,Yogurt,Import,1744469
New Zealand,2016,Yogurt,Export,7154351
New Zealand,2016,"Buttermilk, curdled milk, cream, kephir, etc.",Import,283083
New Zealand,2016,"Buttermilk, curdled milk, cream, kephir, etc.",Export,77885515
New Zealand,2016,Whey,Import,28075080
New Zealand,2016,Whey,Export,25724688
New Zealand,2016,Natural milk products nes,Import,3841478
New Zealand,2016,Natural milk products nes,Export,419415837
New Zealand,2016,Butter and other fats and oils derived from milk,Import,10983365
New Zealand,2016,Butter and other fats and oils derived from milk,Export,1719482342
New Zealand,2016,"Cheese, grated or powdered, of all kinds",Import,3633791
New Zealand,2016,"Cheese, grated or powdered, of all kinds",Export,180864831
New Zealand,2016,"Cheese processed, not grated or powdered",Import,7254304
New Zealand,2016,"Cheese processed, not grated or powdered",Export,98345202
New Zealand,2016,"Cheese, blue-veined",Import,2680282
New Zealand,2016,"Cheese, blue-veined",Export,1180047
New Zealand,2016,"Cheese except fresh, grated, processed or blue-veined",Import,32199044
New Zealand,2016,"Cheese except fresh, grated, processed or blue-veined",Export,687736472
New Zealand,2016,Egg yolks dried,Import,135709
New Zealand,2016,Egg yolks except dried,Import,5317
New Zealand,2016,Egg yolks except dried,Export,47034
New Zealand,2016,"Eggs, bird, not in shell, dried",Import,1881186
New Zealand,2016,"Eggs, bird, not in shell, dried",Export,3288
New Zealand,2016,"Eggs, bird, not in shell not dried",Import,147017
New Zealand,2016,"Eggs, bird, not in shell not dried",Export,325220
New Zealand,2015,Milk not concentrated nor sweetened < 1% fat,Import,476779
New Zealand,2015,Milk not concentrated nor sweetened < 1% fat,Export,4798804
New Zealand,2015,Milk not concentrated nor sweetened 1-6% fat,Import,1338955
New Zealand,2015,Milk not concentrated nor sweetened 1-6% fat,Export,92888144
New Zealand,2015,Milk and cream not concentrated nor sweetened < 6% fa,Import,2386043
New Zealand,2015,Milk and cream not concentrated nor sweetened < 6% fa,Export,119702216
New Zealand,2015,Milk powder < 1.5% fat,Import,14275584
New Zealand,2015,Milk powder < 1.5% fat,Export,955770061
New Zealand,2015,Milk and cream powder unsweetened < 1.5% fat,Import,31521910
New Zealand,2015,Milk and cream powder unsweetened < 1.5% fat,Export,3467079688
New Zealand,2015,Milk and cream powder sweetened < 1.5% fat,Import,1796722
New Zealand,2015,Milk and cream powder sweetened < 1.5% fat,Export,40292457
New Zealand,2015,"Milk and cream unsweetened, concentrated",Import,747106
New Zealand,2015,"Milk and cream unsweetened, concentrated",Export,86432
New Zealand,2015,Yogurt,Import,1364217
New Zealand,2015,Yogurt,Export,19547519
New Zealand,2015,"Buttermilk, curdled milk, cream, kephir, etc.",Import,82416
New Zealand,2015,"Buttermilk, curdled milk, cream, kephir, etc.",Export,101570656
New Zealand,2015,Whey,Export,24163553
New Zealand,2015,Whey,Import,47042405
New Zealand,2015,Natural milk products nes,Import,19807738
New Zealand,2015,Natural milk products nes,Export,454442178
New Zealand,2015,Butter and other fats and oils derived from milk,Import,4635829
New Zealand,2015,Butter and other fats and oils derived from milk,Export,1637826642
New Zealand,2015,"Cheese, grated or powdered, of all kinds",Import,7486351
New Zealand,2015,"Cheese, grated or powdered, of all kinds",Export,157423137
New Zealand,2015,"Cheese processed, not grated or powdered",Import,3420643
New Zealand,2015,"Cheese processed, not grated or powdered",Export,94254070
New Zealand,2015,"Cheese, blue-veined",Import,2469831
New Zealand,2015,"Cheese, blue-veined",Export,1345857
New Zealand,2015,"Cheese except fresh, grated, processed or blue-veined",Import,26116427
New Zealand,2015,"Cheese except fresh, grated, processed or blue-veined",Export,706072978
New Zealand,2015,Egg yolks dried,Import,122614
New Zealand,2015,Egg yolks dried,Export,13276
New Zealand,2015,Egg yolks except dried,Import,19496
New Zealand,2015,Egg yolks except dried,Export,67032
New Zealand,2015,"Eggs, bird, not in shell, dried",Import,1961189
New Zealand,2015,"Eggs, bird, not in shell, dried",Export,3212
New Zealand,2015,"Eggs, bird, not in shell not dried",Import,157537
New Zealand,2015,"Eggs, bird, not in shell not dried",Export,405605
New Zealand,2014,Milk not concentrated nor sweetened < 1% fat,Import,695527
New Zealand,2014,Milk not concentrated nor sweetened < 1% fat,Export,3189647
New Zealand,2014,Milk not concentrated nor sweetened 1-6% fat,Import,1201949
New Zealand,2014,Milk not concentrated nor sweetened 1-6% fat,Export,99759786
New Zealand,2014,Milk and cream not concentrated nor sweetened < 6% fa,Import,4181893
New Zealand,2014,Milk and cream not concentrated nor sweetened < 6% fa,Export,108557802
New Zealand,2014,Milk powder < 1.5% fat,Import,16955875
New Zealand,2014,Milk powder < 1.5% fat,Export,1609840207
New Zealand,2014,Milk and cream powder unsweetened < 1.5% fat,Import,6316166
New Zealand,2014,Milk and cream powder unsweetened < 1.5% fat,Export,6138120403
New Zealand,2014,Milk and cream powder sweetened < 1.5% fat,Import,2681700
New Zealand,2014,Milk and cream powder sweetened < 1.5% fat,Export,39164961
New Zealand,2014,"Milk and cream unsweetened, concentrated",Import,975354
New Zealand,2014,"Milk and cream unsweetened, concentrated",Export,265450
New Zealand,2014,Yogurt,Import,1526223
New Zealand,2014,Yogurt,Export,20190449
New Zealand,2014,"Buttermilk, curdled milk, cream, kephir, etc.",Import,587899
New Zealand,2014,"Buttermilk, curdled milk, cream, kephir, etc.",Export,158903122
New Zealand,2014,Whey,Import,28670380
New Zealand,2014,Whey,Export,33666023
New Zealand,2014,Natural milk products nes,Import,49236539
New Zealand,2014,Natural milk products nes,Export,580539065
New Zealand,2014,Butter and other fats and oils derived from milk,Import,5139269
New Zealand,2014,Butter and other fats and oils derived from milk,Export,2189129185
New Zealand,2014,"Cheese, grated or powdered, of all kinds",Import,6959171
New Zealand,2014,"Cheese, grated or powdered, of all kinds",Export,149286411
New Zealand,2014,"Cheese processed, not grated or powdered",Import,5639839
New Zealand,2014,"Cheese processed, not grated or powdered",Export,109622861
New Zealand,2014,"Cheese, blue-veined",Import,2653696
New Zealand,2014,"Cheese, blue-veined",Export,2087324
New Zealand,2014,"Cheese except fresh, grated, processed or blue-veined",Import,23306837
New Zealand,2014,"Cheese except fresh, grated, processed or blue-veined",Export,813828398
New Zealand,2014,Egg yolks dried,Import,78592
New Zealand,2014,Egg yolks dried,Export,15040
New Zealand,2014,Egg yolks except dried,Export,34419
New Zealand,2014,"Eggs, bird, not in shell, dried",Import,1843115
New Zealand,2014,"Eggs, bird, not in shell, dried",Export,3598
New Zealand,2014,"Eggs, bird, not in shell not dried",Import,131162
New Zealand,2014,"Eggs, bird, not in shell not dried",Export,455388
New Zealand,2013,Milk not concentrated nor sweetened < 1% fat,Import,365864
New Zealand,2013,Milk not concentrated nor sweetened < 1% fat,Export,5300033
New Zealand,2013,Milk not concentrated nor sweetened 1-6% fat,Import,1155008
New Zealand,2013,Milk not concentrated nor sweetened 1-6% fat,Export,92091102
New Zealand,2013,Milk and cream not concentrated nor sweetened < 6% fa,Import,4349002
New Zealand,2013,Milk and cream not concentrated nor sweetened < 6% fa,Export,83462920
New Zealand,2013,Milk powder < 1.5% fat,Import,10982170
New Zealand,2013,Milk powder < 1.5% fat,Export,1622722744
New Zealand,2013,Milk and cream powder unsweetened < 1.5% fat,Import,8586823
New Zealand,2013,Milk and cream powder unsweetened < 1.5% fat,Export,5454706500
New Zealand,2013,Milk and cream powder sweetened < 1.5% fat,Import,2177285
New Zealand,2013,Milk and cream powder sweetened < 1.5% fat,Export,64568209
New Zealand,2013,"Milk and cream unsweetened, concentrated",Import,628419
New Zealand,2013,"Milk and cream unsweetened, concentrated",Export,261412
New Zealand,2013,Yogurt,Import,1604762
New Zealand,2013,Yogurt,Export,18708541
New Zealand,2013,"Buttermilk, curdled milk, cream, kephir, etc.",Import,941756
New Zealand,2013,"Buttermilk, curdled milk, cream, kephir, etc.",Export,162883906
New Zealand,2013,Whey,Import,36148955
New Zealand,2013,Whey,Export,45443245
New Zealand,2013,Natural milk products nes,Import,39749462
New Zealand,2013,Natural milk products nes,Export,476043176
New Zealand,2013,Butter and other fats and oils derived from milk,Import,4829264
New Zealand,2013,Butter and other fats and oils derived from milk,Export,1824729594
New Zealand,2013,"Cheese, grated or powdered, of all kinds",Import,5852115
